Manufacturer,ProductName,review_rating,verified_purchase,review_date,review_title,review_text
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-14,"Great sound, fit, battery and style.","Love these earbuds over all I prefer them over sony, sanhitiser and boss I have them sitting on the table dont usethem anymore . My liberty pro 2 has no background static or hissing not soever I bought it just to give it a try it turnd out a bargain, love it will pre order the next generation when they make it!! !"
Anker,Soundcore Liberty 2 Pro,4,0,2019-11-15,Natural response at a great price.,"Ill keep it simple. For the price, you are getting great earbuds with true Stereo image. I listen to orchestral music (modern cinematic music) and and I know these compositions very much in how they should sound. You are not gonna get the best in ear phones, but that is fair. These headphones are sold at a fraction of the price of the new apple ones and they sound great. If you are looking for a NATURAL representation for the music that you love. These are great. No frequency bandwidth is overpowering each other, which is exactly what I like. If you want the bass to be more pronounced or deep, these are not your best headphones put there. If you are a music produder and you want tp use these as a secondary reference for i. Ear phone experience of the mix, use these as they will only EQ the mix naturally according to the nature of the form factor and only slightly with the soundcore app which you can turn off if desired. The only reason im giving it 4 out of 5 stars is because im hoping Anker feels encouraged to keep making products like these, and imrpove whayever flaws this one might have, as Im sure there is a growing market for users like me that are more on the side of listrning a record as it would sound in the studio. Overall. Great in ear headphones with a natural frequency response at a great price."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-15,Finally Wireless Buds With ALL Features Included... At ONLY $150!,"For the last year I have experienced many ""what could be moments"" with true wireless buds. My journey began with Samsung buds that sadly had trouble after 3 months. Those buds let me listen to either bud while the other charged. As I looked to replace these I quickly discovered how difficult this feature is to find. I tried various brands and found that it was almost impossible to find every feature available on one single brand. After trying many of the expensive brands including Bose I settled on the Anker Soundcore Liberty buds and loved them but once again not all features were included. I came across these and finally found everything I wanted from wireless buds were here. These exceeded the reviews I read even the hyped up reviews. Here is what I have found so far. * Can listen to one bud at a time while the other charges. When you place an ear piece back into the unit the remaining bud re-connects to your device. This is automatic but may pause your music. * Long battery life!!! (8 hours claimed) I have only had these 1 day so have not tested this yet but my previous soundcore liberties got the claimed 6 hours which I tested multiple times. * Sound Quality. WOW is all I can say here. I saw the reviews about how good the sound was but felt skeptical. As soon as I put these in I was amazed at how great the sound was. I used the app to customize the EQ to my ears and while I didn't notice a ton of difference (they already sounded outstanding) it is pretty cool and does sound incredible. * Comfort. Again WOW. These are fairly large (larger they my Liberties) but feel much lighter and are incredibly comfortable. I put them in my ear and they are so comfortable that I almost forget they are there. My Liberties while comfortable did not feel anything like these do. Of all the buds I have tried these are by far the most comfortable I have tried. * Case. I saw reviews about how big this case is. Again comparing to my Liberties the case is overall about the same size but its shape is WAY more comfortable in my pocket. I believe it is due to it being less tall so that it does not feel as bulky in my Jeans pocket (I keep them in my front pocket). The case is also really cool how it opens and closes and while this is not really relevant to why to buy it is still very cool and feels very modern. Overall this is one of my favorite purchases I have made in a long time in tech gear. I have finally found buds that do it all and do it all very well. And then you look at the price. I got them discounted to $110 but after my experience I would have been more than happy to have these at their regular price of $150."
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-15,Lots to Like but i got the hiss,"There's a lot to like about these wireless ear buds. Pros:
Sound - They sound great and continue to impress the more i listen. Get that seal. They have an EQ App for customization. Pairing - Easy to pair and very quick to boot. Buds can be used separately. Case - USB C charging and very small for large buds. Cons:
White Noise - a noticeable hissing noise that's more apparent when listening to podcast. uh oh...I read that this is limited to 1% of units and they are fixing the issue. I kind of helps with ambient noise and overall, not too bad when music is playing. When in a quiet setting, it hard to unhear it and i listen to a lot of podcast. Minor:
Large Buds - they are fairly big but considering the sound coming from these, it's understandable. would prefer a flatter profile. Fit - I think my ears aren't normal. Can't really fault Anker...they do provide a wide range of tips and wings. Can't wear them for too long due to fatigue. Will continue to try different combinations."
Anker,Soundcore Liberty 2 Pro,5,0,2019-11-15,Sublime,"The sound on these is sublime. I didn’t think I would say this, but I don’t feel the need to turn to my wired headphones to enjoy music anymore. Anker have done a wonderful job here. Bravo. The low end is a joy. Separation is great. Battery life very good. Comfort is subjective, but I wear them for hours and have no issues. Noise isolation is acceptable, but not the best. Will try some foam tips and see how that goes."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-16,Get the App.,Listening to music sounds great and I love it!! !
Anker,Soundcore Liberty 2 Pro,5,0,2019-11-17,Love these earbuds!,"This is my second pair of earbuds -- the first wouldn't work correctly and were donated to a friend with a more comparable phone. Given my first experience I was hesitant to try these, but I am so glad I did! These earbuds paired effortlessly with my phone (Moto E4), my dell computer and a chromebook. Understandably, you can only pair to one device at a time, otherwise how would it know what to play. There were 7 different eartips and 3 earwings so they can be perfectly customized to fit your ear. The earwing twists back to ""lock"" the earbud into your ear and to my surprise they do a great job holding them in. I was able to run, jump, and hold my head to the side without the earbuds falling out. The sound was good enough for me. I am sure if you are an audiophile you would not be pleased, but these are as good or better than any of my corded headphones. I feel they are better at speech/movies than music. Noise cancelling works well, I can still hear some background noise but can't really tell what is being said to me when they are in and someone talks, so they do the job. Removing the earbuds from the charging case turns them on, putting them back in turns them off. The lid of the case open and closes easily without coming open unintentionally or when tossed in a bag or purse. The magnetic charging port makes lining them up simple. I really like that you can chose to use one or both of the earbuds. So if I want to listen to something but still want to pay attention to my surroundings I can. I am not convinced the HearID is a great addition. Before using it, my left earbud was distinctly quieter than my right, making the sound off balance. After testing it came back that the setting was perfect and the left earbud still seems quieter comparatively. I have yet to completely discharge these earbuds. The case gives three additional fast charges (10 minutes of charging gives you 2 hours according to the documentation). The buttons on the earbuds are defaulted but can be customized with the ap. I played a little and then reset them, preferring the factory manufacture settings."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-17,HearID personalization is the real deal...it rocks!,"I’ve had these earbuds for 2 days now, and I can honestly say they absolutely rock! Because I have significant hearing loss between 4kHz and 8kHz, most earbuds sound only okay, as I’m not able to enjoy the crisp highs that others enjoy...resulting in a kind of dull overall sound. After using HearID to tune each earbud to my respective ear, it was like I had been blind and can now see. I’m hearing detail in my songs that I never knew existed. One YouTube reviewer labeled it as a “gimmick”; however, I can honestly say it is not a gimmick. For music listeners who have little to no hearing loss, perhaps HearID won’t make as much of a difference...like that reviewer. To him it might seem like a gimmick. But folks like me who love the rich sound of music, but suffer hearing loss, HearID can add those missing frequencies back into the mix, resulting in a massively pleasing audio experience. I’m just blown away! Audiophiles use pink noise to tune their speakers to produce a flat frequency response, eliminating as much audio weakness and over strengths as possible. The problem is that by itself, the speakers are tuned to themselves, not to the listener’s ears. While they can be tuned to provide a flat frequency response, the listener still hears dullness. HearID solves this problem! The combination of the Knowles armature and the 11mm—that’s not a typo—dynamic driver concentrically aligned provides plenty of sonic greatness across the entire frequency range, resulting in no weak spots. I was listening to a tune yesterday, and the bass was rich and deep, while not overly loud, resonated inside my entire head—seriously low! What would make these earbuds perfect? Active noise cancellation and multiple connections are the only two serious things that come to mind. It would also be nice if the user didn’t have to sacrifice one function, e.g., voice assistant, in order to use volume control. Not a deal breaker, but would be a nice touch. Overall, a fantastic purchase! Yes, I’d buy them again in a heartbeat! Good luck on your decision!"
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-18,Fantastic!!,Ok. I come from Bose and shure headphones and earphones. I was going to get the 325's or 535's from Shure but I was hearing a lot about these so I took the leap. And.... for 149.99 they're impressive. The sound is great though the bass is not as deep as they claim it is. But the overall sound is great.
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-18,Great wireless earbuds,"These are great wireless earbuds, they are more comfortable and sound better than AirPods to me."
Anker,Soundcore Liberty 2 Pro,2,1,2019-11-19,Staticky Noises,"The Liberty 2 Pros provide good sound quality and comfort, but they suffer from an annoying static noise. IN addition to that the firmware update keeps cancelling and saying error."
Anker,Soundcore Liberty 2 Pro,1,0,2019-11-19,Terrible connection wont stay paired,Do not buy these headphones. They dont stay connected to your phone and one of them wont pair when you put them back in the case so I have to waste 5-10 minutes trying to repair them to my phone. I have a pair of 20 dollae headphones that dont sound nearly as good as these but what good are these headphone if I cant conveniently put them in and start using them. I wasted my money but I can save money for whomever is reading this
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-19,The sound is phenomenal and comparable to higher end earbuds. I am very happy with my purchase.,"The sound is amazing. Also, it stays in your ears when you running. All you have to do is to try different combinations of the earpieces provided. Sound settings also allow you to use a wide variety of presets. Details: Initially, I had ordered the highly exalted Sony WF-1000XM3, but was put off because of customer concerns about whether it was suitable for workouts at the gym, i.e., will fling out from your ears which you drop your barbells. So, I wanted for earbuds that had great reviews both in terms of sound quality and the ability to stay put during workouts. While the reviews on Amazon for these buds were rather negative, I attribute that do a bad batch during the initial manufacturing process. I did find that the reviews of the Anker Soundcore Liberty 2 Pro True Wireless Earbuds on Youtube, however, to uniformly excellent in terms of both sound and stability....to the point of being giddy. I went for it...and have had ZERO REGRETS. Here are some reasons I'm stoked every time I wear these:
(+) SOUND IS AMAZING: The app that comes with the Soundcore gives you a bunch of choices in how you sound is configured. So whether you like heavy metal, grunge, or classical, there a profile that works for you. (+) MASSIVE CUSTOMIZATION OPTIONS: If you want, the app that comes with it, can also create a custom profile where you have no excuse for not loving these earbuds. (+) They stay put! Honestly, I cannot imagine any scenario in the gym that would knock these buds off, unless you are doing full-contact fighting. Just make 100% sure that you try the different sized earbuds. (+) The buttons are easy to prices and that are oriented downward so that you're press into your ears. (+) You can also configure button options. For example, by default volume controls overly complicated. I swapped out less useful functionality to put volume controls as a higher priority. Room for Improvement? No deal killers hear, but there's one thing that I would like if to see in a future iteration:
Please, guys, create an app that enables you to switch seamlessly between different devices. For example, I listen to music both on my iPhone and my iPad. As it stands now, you have to turn off the Bluetooth of one device, in order to allow another device to grab onto Bluetooth. In Conclusion:
There are many wireless buds floating around. The price ranges are all over the place. There are cheap ones that perform well, such as Sabbat which I also own. Yes, I can go ahead and spend $200 for the Sennheisers and I'd be you'll be happy with that too. For me, this is a nice catch and I have zero regrets."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-19,Best I've Owned.,"I have had bluetooth headsets from Motorola, Apple, Samsung, Skullcandy, and Bose. These Anker Soundcore Liberty 2 Pro are simply the best. Not just for the money either. They are cheaper then Apple, bose and samsung and are still better. The only place thats not true is the Bose had better noise cancellation. I have a friend that says the new Apple earpod pros are better. These are $100 cheaper than the Earpod pros and are so good that I don't even care to buy a set to even try them. My hunt for my head phones for the time being is over."
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-19,"Amazing Sound, Mediocre Call","Pros:
1-Great sound with great bass. 2- Wireless charging works great. 3- Easily fits in my ears and is stable. 4- USB C and Fast charging. 5- Very good battery life. I used it for 6 hours with high volume. Cons:
1- Call quality: It is great in a silent room but is mediocre at best in crowded places. To me, this is a deal-breaker. 2- Comfort: It fits great in my ears but the plastic hook at the rear side of the buds becomes annoying after 3-4 hours of continuous use so comfort is so so for me. Of note, I have sensitive ears and maybe it will be comfortable for you. 3- There is no sensor to stop the buds while you put them out like Jabra 65t. 4- Background static( Hiss sound) you hear it 1-2 seconds Hiss sound between pausing and playing. I hear the same sound with my Jabra 65t and even some mid-range price full-size headphones but is less noticeable. I believe this is an issue with all true wireless buds. It is not an issue except for audiophiles. 5. No support for multiple Bluetooth devices but you can pair each bud separately to a different device. I connect one of them to my computer and the other one to my phone and worked fine,
Final verdict:
If you do not make a call in crowded spaces regularly, it is a great headphone and you will love it,
If you talk to your family while you are shopping like me, it is not a headphone for you. I read Soundcore Liberty Air 2 is great for calling. I will buy Soundcore Liberty Air 2 and update this post later on."
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-20,There great but,I love everything about the headphones but the mic when I talk on the phone is not good. Talking on the phone the other person say I'm cutting in and out even in a quiet room
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-20,"Incredible sound, hard to find a good fit (not a dealbreaker)","The 4 star rating is not due to any product quality issue, but rather my own trouble getting them to work well with my ears. Obviously, that'll be different between everyone. I was skeptical about these just because of the price, and lots of products tend to claim amazing performance due to whatever fancy feature, but these actually sound incredible. The sound is so clear, mids and highs are overblown and the bass is punchy but not overbearing. They get very loud and don't lose any quality. Videos don't have any lag (Samsung Galaxy Note8, Android 9). I'm super impressed with these, they truly have studio quality. My biggest problem with them is that I personally am having a lot of trouble finding a good mix of the ear tip sizes and wing sizes. Some of them make my ears hurt, and some don't make a good seal. This is the most trouble I've ever had with a pair of headphones, but I'm determined to find the perfect match because they just sound so amazing. Highly recommend these, unless your ears are the same as mine. Edit:
I forgot to mention this at first, however the call quality with these headphones is nothing short of horrible. I am able to hear the other party fine but they cannot hear me. I think it's probably due to that ""sound canceling"" feature, but instead of highlighting my voice, they just cancel that as well. However that for me is not a huge issue really as I don't make many phone calls."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-20,Most Responsive Earbuds I own,I like that it came with multiple ear wings and tips for me to chose what fits best. Glad I didn't go with airpods :)
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-21,Sound quality of the higher brands,"For the price these TWL buds offer a lot. I tried the Sony WF 1000mx3 and I also have these buds little brother the non pro's. Compared to the Sony in terms of sound quality these are on par with them except these have more bass. The clarity is better than the little brothers that seem to distort the mid's and highs when more bass is introduced. Features this has the majority of what you need. Bluetooth 5.0. In my office I was able to walk easily to my break room which has offices and bathrooms between it and maybe is about 150ft away from my desk and didn't have any disconnects at all. Wireless charging (not a big deal to me right now since I don't have a wireless charging mat). Water resistance. This is great to have for those that workout or want to walk in the rain. Haven't had to rely on it yet but it's nice to know it is there. The battery life is amazing compared to other TWL. I have yet to come across a time I even came close to draining these. Fit/Comfort. Coming from someone that I can't even remotely where things like apples airpods these fit great and are very secure. The eartips do occasionally fatigue my ear, but that might be me needing foam tips which I am avoiding since I heard those can increase the bass even further and these buds don't need it imo. Now for some cons which I honestly think could be added in a firmware update:
For some reason when I remove the buds from the case it just randomly only connects one but not the other bud leaving me to redock them into the case and close it and try again. This is inconvenient, but not a dealbreaker. The same thing happens in there little brother. Sound pass through - it has none. It is a feature a lot of buds at this price range have. The ability to let your surroundings in even at the cost of battery life is great especially for office work or walking on the roadways so you can hear if anything is going on. Multi device pairing would be great. I don't understand why this isn't more use. I remember my first bluetooth headset had it and it is amazing. And keep in mind this was before the efficiency of bluetooth 5.0. I could pair them to my laptop and phone at the same time and it would automatically switch to which ever was giving off sound or if I was listening on my laptop and got a phone call it would switch to my phone on priority for the call. This imo is the biggest con when it comes to features. User specific EQ. The app has plenty of default presets, but many users want to customize it exactly to there liking (I am not one of them)
As a side note the hiss that others have complained about I do not hear it in these buds. So it might have been fixed in an update. The little brother buds do have it. Great buds for the price, would recommend."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-21,Great Wireless Earbud,The Liberty 2 Pro has excellent sound and is very comfortable to wear.
Anker,Soundcore Liberty 2 Pro,2,1,2019-11-22,Defects plague otherwise solid earbuds,"I'm writing this review after receiving my second pair of Liberty 2 Pro earbuds. I exchanged the first pair because they had a loud hiss at low volumes, making it impossible to listen to podcasts or meditation apps where you want low volume audio. Regrettably, the second pair has the same issue. For a $150 pair of earbuds I have to say this is completely inappropriate- Anker really needs to work on quality control since I've never had this issue before on other high end earbuds like my Bose Soundsport or Skullcandy buds. Sound quality is otherwise decent- with solid low, and mids particularly. It might be because of the hiss, but the highs sound awful in my opinion- even after tinkering with the eq settings in the Soundcore app.
Also, these buds often have significant problems when connecting to my MacBook Pro, and tend to cut out frequently, with audio switching from one earbud to the other- again, all issues I've never had with my Bose earbuds."
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-22,Great sound but not a universal fit,"They sound amazing, even for earbuds, but I can't find any combination of ear tip and wing that will get these fit in my ears they are always sliding off."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-22,"Extremely comfortable earphones with very good sound, solid performance, and a well-designed case","PROs:
1. These are the most comfortable in-ear headphones I’ve ever had. My ears are hard to fit, and most in-ear buds either feel very uncomfortable right from the start, or start to fall out rather quickly with minimal motion, let alone when I run on a treadmill. (!) I must admit that I immediately replaced original silicone ear tips with the following, more comfortable foam ear tips: https://www.amazon.com/gp/product/B07RZS7KWG/ref=ppx_yo_dt_b_asin_title_o04_s00?ie=UTF8&th=1. More about it later. 2. I am enjoying the good quality of sound I did not expect from wireless, in-ear headphones. Sound quality is much better than that of comparably priced competitors like Amazon Echo Buds or more expensive earphones from other brands... (I am an audiophile, and a rather demanding one. I own Sennheiser Momentum M.2, Audio-Technica ATH-A900, HiFiMan 400i, let alone an Audio Research VSi60 tube amp paired to the venerable Klipschorns). 3. I also appreciate the case design, and especially the fact that it’s spacious enough to accommodate bigger, foam ear tips! I’ve immediately replaced the original ones with bigger/longer foam tips, and this is the first and only charging case that accommodates them without issues! All the other cases without exception (including Amazon Echo Buds that I returned due to numerous connection and quality issues) were too tight/cramped, and the earbuds either did not fit or could not be charged with bigger tips…
4. The earphones work solidly, without interruptions with both my Android smartphone and my Windows laptop. (The latter was paired using Bluetooth; no app for Windows). I have already participated in several hour-long conference calls without any issues. 5. The case is charged via the modern USB-C cable, like Android smartphones or chromebooks, not via obsolete Micro-USB cables (like many competitors). Wireless case charging is also a nice feature. 6. The earphones can work for several hours continuously, which is equal or better compared to other wireless earphones. CONs: The only noticeable CON so far is poor sound quality of the microphones emphasized by other reviewers. When I use the built-in mic, people can clearly hear and understand what I am saying, but all of them without exception emphasized how tinny and unnatural I sound. All of them said that they would have never even recognized my voice... To rectify this, I use the built-in microphone on my Windows notebook and chromebook. But this is not an option with the smartphone... Personally, I do not use the earphones for phone or WhatsApp/Viber calls on my smartphone, so this is not a big deal for me. But people who need to make hands-free calls on their smartphones on a regular basis need to take this into account. All other issues below are related to Chrome OS. I hope these can be resolved through firmware and app upgrades. On my HP Chromebook x2 the Soundcore app installs, but does not discover or recognize the earphones. The earphones pair just fine using Bluetooth, and are visible in the audio and BT settings at all times. BUT for some weird reason they stop transmitting sound every now and then! This is especially noticeable when I switch between Android apps and Chrome apps/windows (like Youtube). Each time I switch to a different app/window (say, from Youtube to VLC) there is a good chance that I will not hear anything. In order to restore sound I need to manually switch to the built-in speakers and then back to the BT device (Liberty 2 Pro). Then everything continues well for some time, but stability is completely lacking… It is especially bad in Android apps, where sound often disappears after 15-30 seconds. First the left earbud stops emitting sound, then the right one emits some cracking noise and disconnects too. Disconnects here means not that the device disappears, it looks fine in BT settings, but the sound is gone…
This chromebook-related issue is specific to Liberty 2 Pro, because my other BT headset, Sennheiser Momentum M.2 connects to the built-in chromebook Bluetooth card without issues or sound interruptions. I was able to rectify the issue by purchasing a small, inexpensive external USB-C Bluetooth sound card (B26: https://www.amazon.com/gp/product/B07QLQXJHW/ref=ppx_yo_dt_b_asin_title_o06_s00?ie=UTF8&psc=1) that I inserted into one of the chromebook’s USB-C ports. The Liberty 2 Pro earphones paired with this BT sound card immediately, and the connection is stable. There are no sound interruptions whatsoever with this external BT sound card...
So far I had the Liberty 2 Pro earphones for approximately a week, and will update my review in case something changes."
Anker,Soundcore Liberty 2 Pro,3,1,2019-11-23,"Hissing disappointment, harsh vocal","The hissing noise is there and the sound quality didn't meet my expectation. I used the Soundcore app to tune them and after that they still don't sound that great. I tried a few sound profiles in the app and none of them sounded better. I used my 1More Triple Driver wired earphones and my wife's 1More Stylish True Wireless Earbuds for comparison, and I prefer their warmer tone to the Anker's. Compared to the Stylish the Liberty 2 Pro might have tighter bass and better clarity, but the vocal is just harsh and not for long listening sessions. If Norah Jones' voice sounds irritating then there is really no redemption. Hopefully the Sony WF-1000XM3 will be on sale soon."
Anker,Soundcore Liberty 2 Pro,4,0,2019-11-23,Bad for iPhone Good for Android,"I had high hope for these. But after connect them with my iPhone X right away i can tell the volume is very low, despite the good specs. Connection seems to drop sometimes with phone nearby. Still i connect them to a Oneplus6 things get pretty the sound bass every thing are noticeably nicer. I noticed theres a note popped on the screen say AptX mode active or something like that. I tried connect them to my Xr its the same. Really want to keep them as I got them during the early bird period. Disappointed because i bought them to use daily with my iPhone, i had returned the pair, cant trust Anker on this one."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-23,amazing amazing and amazing,for me these earphones are simply amazing. they tick every box when it comes to mind. the fit and finish is simply amazing. dare I say they are even a contender to my m+w.
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-23,Worth every penny,Best sounding bluetooth earbuds I've ever used. Make sure the aptX is box is checked if available on your phone
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-23,Anker released a new version with no hissing!!!,"UPDATE: Anker has released a new version of these earbuds that have no noticeable hissing like the previous ones. With the hissing out of the way they sound fantastic. I can recommend them now! I returned the previous model (the ones with all the static) and I received the new models and they sound excellent. I can’t hear the hissing anymore even at low volumes at night or on vlogs. These came up to $163 including taxes. Before purchasing these I purchased the regular Liberty 2s but I did not like the sound quality on them. They had way too much bass and they sounded a bit scratchy and distorted. These sound a little more balanced but they still have a pounding bass that sometimes depending on the music you're listening to overpowers other instruments. I tried these out with several music genres, they struggle a lot with rock/metal. The drums completely overpower all the other instruments because of the bass. I really could not find an EQ to make all the instruments sound clear and balanced. I wish Anker allowed you to make your own custom EQ in the app. The Hearing ID did not work for me. I tried it several times and only made my music sound worse than the EQs. These are definitely not worth $150. No way, no how. You can buy Bose or Sony 1000XM3 earbuds for only $50 to $60 more and those destroy these in every way. At best these are worth $100 and the standard liberty 2s are worth around $60 to $70. Anker really needs to step up their game in the audio department if they want to make it big. Everyone on YouTube is saying these are fantastic and sound balanced. In no way do they sound balanced. Even with the FLAT EQ setting they sound very unclear and unnatural. I own the Liberty Neos which I bought last year and I think those sound better than these and they don't even have support for APTX or any high res audio codec. I'm very disappointed Anker, you guys make awesome Bluetooth speakers, power banks and charging cables but these new earbuds are not good."
Anker,Soundcore Liberty 2 Pro,2,1,2019-11-23,Not what they claim to be,Bass response poor with sound overall being 'tinny' and shrill. EQ variation very minute. Returning.
Anker,Soundcore Liberty 2 Pro,5,0,2019-11-23,"These stand next to my $1,000 Shure 846 closer than any other pair I own. Bravo Soundcore! Bravo!","Deep, clear, & detailed well sculpted base , clear and vibrant highs, mids that present themself smoothly and as well as the highs and lows - amazing! A rock solid connection that has not stuttered once in the 20 or so hours I’ve listen to them so far. I compared them with the new Sony in ear w/ noise cancellation and these trump those in terms of sound quality by LEAPS & BOUNDS! Negative? There is a slight hiss at low volume. Do I personally care? No the moment music is playing, it can not be perceived. The Sony was silent at lowest volume. I own many headphones from $1,000 Shures 846’s, to Planar magnet based audeze iSINE 20, the new power beat bro wireless, VModa cross fade wireless 2, among others (more I own listed below)
In conclusion: these are by far the BEST in ear wireless headphones I have used. The sound quality is phenomenal, the connection has been perfect thus far, the fit has been strong - although I did opt for some ear tips from an old hair of vModa “bassfit” in ear headphones (Terrible little headphones FYI) and found the fit to be even more snug, as I prefer. I buy and return headphones so often it’s crazy and I can safely say I have never been so impressed by such a pair of headphones in this price range. They stand well above the Sennheiser momentum’s, better than than the new Master & dynamics true wireless, and way better in pure sound quality while maintaining INCREDIBLE deep and detailed lows that never muddy the highs or drown out the mids. I’m impressed. The large dynamic driver fitted with a balanced armature here just shines. Clearly beating buds that sell for 2-3 times as much. Just wow. Bravo"
Anker,Soundcore Liberty 2 Pro,2,0,2019-11-24,"Mine have the “white noise” flaw, which seems prevalent so I’d avoid until fixed","These are high quality, comfortable earbuds from a company I generally trust. But mine have the widely-reported background “white noise” or static others have complained of. I’ve compared to other Bluetooth earbuds I own, including some from Anker, and none have the issue. Sound quality seems very good (aside from this) and it’s a slick package, but I can’t recommend due to this issue. I’m returning them since they say this is “rare,” but based on the number of reviews mentioning it it appears pretty widespread. I’ll edit the review if the replacements (which I haven’t ordered yet due to shipping issues with my original order and my concern I’ll be without them for an extended period) or a firmware update is able to fix this."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-24,Issues are fixed!! A company who listens!,Love the new firmware update that fixes alot of the older issues. And the long battery life and fast charging never going back to old blue tooth headsets.
Anker,Soundcore Liberty 2 Pro,4,1,2019-11-24,"Great audio, satisfactory voice","Fits well, sounds great, voice calls are good though not great. Storage / charging container is larger than some others but no larger than it needs to be. Overall I love it."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-24,Awesome,"Very pleased with this item, amazing sound and battery life. Totally recommended."
Anker,Soundcore Liberty 2 Pro,2,1,2019-11-24,Mediocre sound and uncomfortable,"First of all, they are too big for my ears and are very uncomfortable after about an hour of use. There is NO noise cancelling effect and they have an annoying hiss. These dont sound nearly as good as the headphones that come with phones. Good bass but poor treble and voices sound like they are cracking. Very disappointed with these as they were expensive."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-24,Great fit with multiple ear plugs and ear pieces to hold well in ear.,Pairs easily and sound quality great for better price than AirPods
Anker,Soundcore Liberty 2 Pro,3,1,2019-11-25,Questionable,"No question about quality of sound. It is good. But in efficient. Volume is not enough. It you like loud music, you will be very disappointed. Not sure if this is as good as it should be for the money . For A lot less money you can get much better sound with regular wired earphones"
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-25,Great!!!,These ear buds sound so amazing and have deep bass! Easy to use and overall amazing
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-26,"Really great, without the price of Beats, Apple, B&O, Sony, Ect!","Nicely presented packaging, unboxing is very satisfying! Easy to use and pair to my Pixel 4XL! I found the ear cushions and wings very comfortable and they don't fall out of my ears (you get 7 sets)! Awesome phone application with more than 20 EQ settings! Button customizations are available too! Sound quality easily on par with the higher end wireless earbuds that are twice the price, (disclaimer I got a $40 off coupon via a youtube reviewer, which made it even better). Battery life I got the product almost 2 weeks ago charged it once and its still on 2 of 3 light dots for charge! Very impressive! Overall I'm very satisfied and would recommend to anyone not looking to spend over $200!! !"
Anker,Soundcore Liberty 2 Pro,3,1,2019-11-26,"Real studio sound, stopped pairing after 1 month","I just got these liberty pro 2s, and they sound amazing. My son has the Sony Wf1000xm3 earbuds ( which are also amazing ) and have a crisper sound, but these have a warmer, fuller base sound, more true to real studio sound. The Hear ID on the phone app was interesting, but I prefer the soundcore signature setting on the equalizer. Definitely do the firmware update. Update: after 1 month the left earbud stopped pairing, I just requested a replacement , will update review after the second set arrives."
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-26,Finally a decent wireless earbuds with ear tips,"Just received it, seems good so far, yet to try some more. Will update review along the way"
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-26,The music sounds absolutely amazing,Best bang for your buck
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-27,I am happy with these buds!,I am very happy with the feel and construction. These earbuds are the best sounding buds I have ever heard. Phone calls on the other hand could use improvement. I have noticed depending on the situation the person on the other side of the call sometimes have a hard time hearing me. That has only been in loud environments other wise in quite environments they are awesome.
Anker,Soundcore Liberty 2 Pro,3,1,2019-11-27,"Good bang for your buck, but semi-finiky","Overall Great ear buds, battery life was awesome, they come with a bunch of different ear pieces so you can size them to your ear and were comfortable even after wearring them for 5 hours. Sound quality was pretty good, better then the Gen 1 airpods, not nearly as good as the Sennheisers. The noise canceling isn't active, but does a better job then others. The only complaint I have is when listening to just to left or right bud individualy and switching between the two I have to re-pair them, not connect them again but actually ""forget this device"" and re-pair them, kind of a pain and with today's technology shouldn't really be an issue."
Anker,Soundcore Liberty 2 Pro,3,1,2019-11-27,Good but not good enough,Good for listening to music but bad for phone calls
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-28,Great sound okay battery,These sound great it's just that I don't get 8 hrs out of these maybe like 6 at best buy other than that they are worth it
Anker,Soundcore Liberty 2 Pro,5,1,2019-11-28,Hands down one of the best earbuds on the market,"I've tried quite a few earbuds, including $400 Master & Dinamic and let me tell you Soundcore Liberty 2 Pro blows them all out of competition. Sound is phenomenal especially when you use it with Soundcore app that lets you choose your pre-sets and adjust sounds based on your hearing. Equalizer pre-sets perfectly adjusted for different music genres to make it sound better than any over the ear headphones I've used like Bower & Wilkins. It plays roughly 8 hours on one charge."
