Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",2,0,2019-12-17,Sound quality,"I was expecting more than what I got. They make aloud CRACK-SKIRRT noise sometimes and it extremely hurt my ear, I even got a headache from the loud noise. Noise cancellation was not that great, sound was ok (6/10). I’m sorry but they were not as well as the description depicts.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-17,Effective ANR + flexibility,"While the 77 page manual might be imposing, only 5 of those pages are in English! Fortunately, there are audio prompts when the buttons are pressed that largely explain what the device is doing. I'm no audiophile, but volume is adequate, with no trace of clipping. !! Connects BOTH with Bluetooth and direct audio cable. It also folds in two dimensions to a compact shape.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-18,Great headphones for the price point but noise cancellation is weak.,Noise cancellation is weak.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",2,1,2019-12-18,Good for being cheap,Purchased these for my train commutes. It does have noise cancelling but it still allows a lot of outside noise in. It's comfortable and has ample cushioning. But the biggest flaw in my opinion is it's too quiet for headphones. Now I don't need it to be loud like I have boomboxes strapped to my head. But seriously I have to turn my settings on my phone 75% before I hear anything.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,0,2019-12-18,Just WOW. I own a Bose QC25 and this is close enough for me when I travel with a companion,Can't believe this only costs ~$50. Extremely comfortable and sound is great (not Bose but definitely close).,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",3,1,2019-12-18,Bluetooth lag & buzzing sound when plugged in w/ ANC,"Serious issues, but the best I’ve tried at this price point. Pros: - sound quality is nice, even better when ANC is on I think. - ANC works pretty well. Need music to completely drown out noises. - build quality is pretty decent, wish they could tighten more though. They hang and it’s not comfortable as much. - good battery life - people can’t hear your music. - fits me nicely. Cons: - Bluetooth lag. - ANC issues when in wired mode (buzzing). - the speakers bang the headset and make an unpleasant sound in a FEW songs. Base-Up not useable for some songs. (Ok with most tho) it happens worse if you tilt your head. Bluetooth has Very noticeable lag. Completely unusable for gaming and makes watching movies really annoying. Static buzzing sound when plugged in and ANC turned on, turn off ANC, it’s gone.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-18,Best headphone at this price tag,"This is a great pair of headphones. Noise cancelling is pretty good --- no complaints so far --- and the sound quality is great. I've tested other similar headphones in the past and this is for sure the best. It gets a little warm after many hours of use though, but nothing that bothers me. Strongly recommended if you want a budget pair of noise-cancelling headphones for travelling or commuting.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-18,Great for the price! But don't expect $200 headphone quality,"I recently got these for $40 and I'm amazed. First off I'll say that the build quality on these feel cheap yet durable. They don't feel premium but won't break easily on you either. However they're very comfortable, they feel great on my ears/head with no pain tension from wearing too long. The noise cancellation is decent, for the price don't expect too much. The sound quality is a little too bassy and overall decent, not amazing, but again for the price they're good. Battery life is also great at 40 hours. So bottom line these are $40-60 headphones, so keep your expectations grounded and you'll be amazed at what you get for the price.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-18,For the amount you pay...,"In line with plenty of other reviews, for the amount you pay, these are exceptional. Regardless of price, these are the very light and comfortable (soft-lined pillowy pads, with a good seal), and the battery life is second to none. Sound quality is good, but great when factoring in price. Nothing muddled but compared to a high-end set of cans you'll pick up on differences. Not enough, in my opinion, to justify the prices of those when I have these. Call quality, based on what my wife has said from her side of the line, isn't too great. She said I sounded far away. But that wasn't even a consideration for myself when buying.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-18,"Comfort is key, even when sweaty! Tough to hear voices with them on (unlike Bose).","Pros: - I love how light and comfortable they are, i could exercise, or even sleep with them on. - Sound quality is great, with a nice deep bass. - Bluetooth connectivity is flawless. -n it works ll talking on the phone when connected via Bluetooth. Cons: - Even with nothing playing, I find I need to take at least one ear off to conduct a conversation with someone nearby, which a friend with the $350 Bose noise-cancelling headphones tells me is not an issu/en for him. i have-not done a comparison myself, though.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-18,Sound,Good battery life. Great sound for a low price.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-19,"Nice, just a tad too heavy","They nice , tho feel heavy on my head then my corded pair.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-19,No longer power on after two months of little to no use,"I bought these headphones new from Amazon. After 5 hours of use they no longer power on. I have contacted the manufacturer for a replacement. During the little use I had, my biggest complaint was how hot and cramped my ears became. The Bose and Sony headphones don't have the same issue. Clearly there's a difference in materials. I wouldn't buy again. *** Update: Anker customer support promptly sent me a replacement set. I've just had them for a week, but so far they are working.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-19,good quality for price,good quality for price but does not compare to my old denon,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-19,These are an amazing bargain.,"Solid sound, decent noise cancelling at a fraction of the cost of comparable products.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-19,Another great Anker product,They only gripe I have is when I purchased them the next day they were 20 dollars cheaper other than that they work great battery life is fantastic,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-19,Muy buena relación calidad precio,Buena cancelación de ruido y una gran autonomía,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-19,Great battery life. Good noise cancelling.,"These do a great job for the price. They mostly block low rumbling type noise, and they don't really touch the higher ""white"" noise. If you spend a lot of time riding as a passenger in cars, they do an amazing job blocking road noise. I haven't yet had a chance to use them on a plane, but I imagine they'll do a fine job cancelling most of the sound. The only thing to look out for is if they make a loud popping/crackling sound when you tap the top of the headband or get jostled. This only happens with the ANC on. One pair I got did this at first, but it stopped after a day. I ordered a replacement fearing that it would come back, but it didn't. Unfortunately, the replacement pair is much worse than my first pair. So it seems that the quality control is a bit lacking. I'll be returning the replacement and keeping the original pair.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-19,Very good value,"Sure it's not a Bose, and it's not a Sony, but the noise cancellation performance of this headphone was good enough to block out the surrounding sound during my flight to Asia, and I was able to comfortably sleep through while wearing it.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",3,1,2019-12-19,Great headphones—if the bluetooth connection works for you,"These headphones sound awesome, fit well, and have a great control scheme. (I've tried several others in the price range.) The problem is, on my setup the bluetooth is very unreliable: skips or glitches several times per song. The other headphones I've tried—all of which had significant other flaws—did not have this problem on the same setup. I actually ordered a second pair in hopes that the first was a defective unit, but they had the same problem.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-19,Great battery life,I love them,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-20,Fits jumbo heads,Made for jumbo heads. It’s adjustable but does not Rest on my head. Had to tape foam to the top to take the pressure off my ears. Otherwise great device for the money. I have a small but adult sized.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-20,"Ok for the price, nice sound, weak ANC, too much bass","The sound quality is nice, it would be better if less bass, still too much bass even the bass boosting is off. The ANC is work to lower some noise. But it cannot filter all the noise. eg. The noise from dehumidifier, bus engine and people chatting nearby. The battery life is surprisingly good which can last for a week or longer (around 3hrs usage per day). By the way, I could hear some noise from the joints when I turning the head, it is very annoying. The overall performance is ok. To be honest don’t expect too much in this price point. Weak ANC isn’t a big deal when you listening music. But you could notice the noise surrounding when you are watching videos. So far it is acceptable.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",3,1,2019-12-20,"Great sound, but sloppy fit","I think these are great for casual listening but if you like to listen to music while working out, these are not the ones. The headband is not tight enough to stay on your head while doing any dynamic sporting activity.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-20,Bose Quality for 1/6 the Price,"As a former Bose employee and loyalist of their products, these Anker SoundCore products come extremely close to the sound quality while costing $300 less.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-20,Great buy,Really good product for this price,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-20,Great if not super headphones,I’ve seen some reviews where it’s said noise canceling is ok but in my opinion it’s great had the tv on and when I got them I said let me try them out connect to my iPhone XS Max and I couldn’t hear the tv turned of noise canceling and heard the tv switch it back on no sound from tv I had to turn the tv up to hear it now the tv is extra loud plus the sound is great also they feel premium I love them so far I also have the new Sony wh-1000Xm3 and beats studio 3 and there is little difference between them maybe the Sony just a little but for the price I say get them was to be a Xmas gift but I’m keeping them will get another one. Bluetooth is excellent also. An update to my review i love these now that i've spent a couple of days with them i use them more than my sony or beats studio 3 or bose they have a good sound profile ill buy anothe one in a different color.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-20,Review from an AVL integrator,"Seriously, these are the greatest! Great quality sound, awesome fit and easy to connect to my phone. After I bought my pair, my wife wanted a pair too. I approve.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-21,A good piece,Very good!,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,0,2019-12-21,Nothing to dislike!,"I wanted to give these headphones 3 stars because the noise canceling was so bad. I waited a few days, and got a new one. Turns out my previous one was defective. Man do these things work for 60 bucks. Sound is great, ANC is above par for the price and they feel just as premium as my grandpa’s QC35ii. The battery life is also amazing.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-22,Great battery life and noise canceling!,"I use these at work in an office environment, and they're fantastic! Great battery life and great noise canceling for the price. Can't be beat!",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",2,1,2019-12-22,You get what you pay for!,"I bought these headphones instead of spending hundreds of dollars on ones that I thought would do essentially the same thing. Well, I was wrong. The noise cancelling feature on these is subpar at best when compared to Bose or Sony. The buttons fell very cheap and for some reason every time I go down stairs, step a little hard or barley bump the earcup whilst wearing them I get a weird interruption like there is a lose connection inside... very irritating if you like working out in these. I do own other Anker products and they're great, but I think these headphones are a dud.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-22,"Comfort, endurance, sound quality, and price.","The ANC is not impressive, BUT even it's passive one really able to muffle the general noise.sound quality is very good, as expected from Anker. Bass sound is well defined and not overpowering, clear mids, and crispy highs. I can really hear the fingernails picking the bass strings, while that sticks hitting the hi-hats. Well maybe not that clear, but hey, for sub $50 headphones, this is a real steal! Comfort and long battery life is the big plus-plus here..",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-22,Perfect headphone,I like the sound and noise cancellation from this headphone. I also like the feature to answer the phone. It is a well designed headphone for a great price. Thanks,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",1,1,2019-12-22,Terrible quality. Crackling and drop-outs.,These headphones are awful. I use them for playing video games linked to a Bluetooth television. The audio has consistent cracks and pops. Sometimes drops out. The headphones are basically unusable whether noise cancelling is turned on or off. Extremely disappointed with this product.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-22,Solid overall headset.,The only thing lacking with this headset is the charging cable itself doesn’t seem like it’s made by Anker. Everything else is great!,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-23,Wonderful Product! Plus a question about noise-canceling...,"Long-winded build-up followed by a question: First off, these headphones (just like my Soundcore Liberty Neo earbuds) are of truly impressive quality especially for the price point... I'm new to noise canceling technology; I've noticed that when the headphones are on but I'm not playing any media and there's no loud exterior sounds, the nc causes discomfort in my ears, an ambient sound similar to when you're on a plane and need to 'pop' your ears (and turning off the green-lit ""NC"" button doesn't really alleviate the sensation) -> Is this common and I'll just have to grow accustomed to it or is it possible that there's an issue with the device?",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-23,"Comfortable, long battery, good sound, amazing price","These are not the best noise cancelling headphones on the market. But for a fraction of the price of a similar pair from Bose, Sony, Jabra, Beats, etc., they are a solid choice. I was really just looking for wireless headphones to use in the office, I wasn't really concerned about the noise cancelling aspect. These were a pretty great mix of good bluetooth connectivity, good sound, and excellent battery life. I also found them very comfortable to wear for a long time. Cons for me are charging via micro-USB instead of USB-C, and the fact you can't pair to multiple devices and switch between them. If I want to go from using my laptop to my phone, I have to go to the pairing process. However the pairing process is pretty easy.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-23,Excellent quality for the price,"I've bought numerous products from anker and I'm always amazed by the quality and the price. These headphones work great, I haven't had any issues with them and I've had them for about 3 or 4 months",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-24,"Comfy, light, simple to use, awesome sound, great value","I'm wearing my brand new Life Q20 as I write this. Listening to some old favorites by the Doors, songs I know really well so I can really check out the sound quality. And it's impressive. Clear, good imaging, the BassUp works well in bringing out the kick drum and bass playing without being boomy. Solid midrange, but the highs are lacking, especially with the BassUp EQ, there's no sizzle in the cymbals. The highs are somewhat better with Normal EQ. The overall sound quality is very listenable. UPDATE: I took them to the gym (very noisy) and the Active Noise Cancellation was AMAZING! It was almost spooky the way my world became so quiet when I put them on. The sound quality is excellent, and I really think the bass in rock-solid and the overall sound is better when you don't use the BassUp feature. I was very reluctant to wear over-the-ear headphones rather than my ear buds at the gym. I'm glad I changed my mind. Surprisingly simple set up, charged in about an hour, paired effortlessly, easy buttons that are quite finger friendly. Good quality build and look. Don't really have a sense of how well the Noise Cancellation works, but I'll take these to the gym (where nobody is listening to the canned music but it's real loud anyway).",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-24,"Cómodos, relación costo/beneficio insuperable","Cómodos, relación costo/beneficio insuperable.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-24,Long battery life. Good bass.,These headphones are really nice. The battery life is amazing. I like the Bass.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,0,2019-12-24,Wife loves them,"Bought these for my wife, apparently a lot of husbands buying these for their wives here. she loved them. They’re comfortable and with great battery life, great sound, and for the price you can’t go wrong!",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",1,1,2019-12-24,Meh,Noise cancel flutters horribly when earphones covered by hood hat pillow etc on off is weird they are too big for small heads etc nothing g special cheaper ones are actually better.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-24,Great headphones,Great product at an excellent price point. I went with this brand because we use other products in our home and these headphones don’t disappoint. I commute every day via train and the noise cancellation is great during my ride. I can go 20+ hours before having to charge. Would definitely recommend.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-24,Great,My dad loves them.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",1,1,2019-12-25,Headphones blew out first use,Gave these to my sister for Christmas and they blew out upon first use at half volume.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Worth every penny.,Great product at a great price,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-25,Great battery life,"I use these headphones to play PUBG and they do a good job. A good product for its price point. They have soft ear-pads, the Bluetooth works perfectly, active noice cancelling is what you expect for its price point. You are not going to get Sony quality noice cancelling, but the battery life is incredible.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,0,2019-12-25,best customer service,I originally got a pair for my bf for Christmas but they didnt work. after writing a review the company contacted me and offered to replace the headphones and even sent me a second pair for the inconvenience. this was the best customer service I've ever experienced and the headphones are amazing too!,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Great value,Love it so far.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Great buy,"These are amazing headphones. The bass boost alone, wow. Would highly recommend getting a pair. Long battery life, aux cable plus in, worth it.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,I bought a pair for my wife for Christmas. I tried them and now I ordered a pair for myself!,"I love Anker chargers so when my wife asked for affordable headphones for Christmas, I decided to give these a try. She opened the box and remarked how light and comfortable they were. I tried them on and I was immediately sold. I just placed an order for my own pair. Can't wait to use them on the daily train ride to and from work, the noise cancelling will be much appreciated with all of the chit chat going on.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Very good product,Very good sound quality and noise canceling for a reasonable price.,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",4,1,2019-12-25,ANKER quality!,"ANKER does it again! These headphones hold up really well under every day typical use and occasional travel. Bluetooth signal cuts out at about 50 feet with a low buttery. Sound quality is great for the price, and they are moderately snug on your ears with no headache pinch or uncomfortable pressure against the head or ears. I hope the next model has a grippier headband that won’t slide around on your hair, deeper ear pads, and more control over sound equalization. Would recommend and would purchase again! Nice job, ANKER!",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Nice and light weight,Love them!,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Great headphones at a great price.,"Excellent sound quality, comfortable and great design.",https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Anker,Soundcore Life Q20,"Amazon              ","en-US     ",5,1,2019-12-25,Great headphones,Bought these for my my fiancee she loves them,https://www.amazon.com/product-reviews/B07NM3RSRQ/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
